id,productTitle,content,category,labels
256278991583,【立即抢购】华熙生物夸迪5D玻尿酸焕颜蓝次抛保湿抗皱修护精华液,请问好用吗？,功效,0
294070208654,【店铺直播专享】雅诗兰黛面部精华 第七代小棕瓶精华液 修护淡纹,干皮用保湿吗,适⽤⼈群,1
91375137904,欧莱雅复颜抗皱面霜晚霜A醇积雪草女补水保湿紧致淡化细纹抗皱,亲  你们买的产地都是哪的啊,其他,3
316910106333,the ordinary1%A醇角鲨烷精华美容油视黄醇紧致,寶们，好用吗？对干纹有没有效果，谢谢,功效,0
287710513602,韩熙贞素颜霜焕采懒人霜裸妆隔离遮瑕提亮身体学生少女男正品面霜,请问这个请问这个可以直接上脸吗,使用方法,2
333227885860,仁和药业富勒烯冻干粉套盒收缩毛孔祛修护痘印痘肌旗舰店官方正品,亲们，用后有效果吗？,功效,0
286256715137,the ordinary100%烟酰胺粉末精华控油提亮护理收缩毛孔,真的生发吗,其他,3
358990170810,仁和药业祛痘美白精华液去淡化黑头青春痘印痘坑非修复膏男女正品,效果真的好吗,功效,0
343569933208,【现货速运】kiehls科颜氏淡斑精华液淡化痘印VC抗氧美白双效,姐妹们，这个对晒斑 雀斑有效果吗,功效,0
352296494408,OLAY玉兰油淡斑小白瓶烟酰胺色淡林美白淡痘印补水面部精华液,亲，第二代和第一代有什么区别？,竞品对比,7
341293085788,雅诗兰黛胶原晚霜 提拉紧致淡纹保湿修护抗老滋养 面霜丰润质地,会缩毛孔吗,功效,0
374358114471,【超级品牌日】兰蔻极光精华水 混油皮控油平衡水油细腻毛孔精华,大干皮可以用吗,适⽤⼈群,1
225650922538,欧莱雅光子瓶美白精华面部淡斑精华液护肤补水保湿烟酰胺提亮377,有防伪码吗？,包装,8
201097335611,【自播限时秒杀】资生堂第三代红腰子精华修护 补水保湿去闭口,孕妇能用么,适⽤⼈群,1
334745352041,仁和匠心烟酰胺原液溶斑油焕活补水精华液收缩毛孔官方旗舰店正品,效果怎么样,功效,0
103103402753,【立即加购】欧莱雅第三代黑精华紧致抗初老化精华液补水保湿抗皱,吸管的长度够不够  瓶底的精华能吸干净吗,包装,8
222172664307,上水和肌屏障修护肌底液Ectoin维稳换季发红薄皮umoua面部精华液,能退红吗？,功效,0
300731104904,【会员盛典】海蓝之谜修护精萃水 补水修护紧致夏季保湿水,你们收到的包装上都有中文标吗,包装,8
356182547331,大水滴3点祛痘精华 紧急祛痘淡化红印水杨酸点涂精华熬夜油痘肌,有没有用了几次后痘痘扁了但是底下摸起来有个硬硬的疙瘩,不良反应,6
298777476025,韩熙贞素颜霜焕采懒人霜裸妆隔离遮瑕提亮身体学生少女男正品面霜,这款好还是泰国treechada素颜霜,竞品对比,7
91741089246,【会员盛典】海蓝之谜精华乳霜补水保湿滋润舒缓抗老修护紧致,有没有用完感觉脸上一层油 并且有轻微发热发痒的,使用感受/不良反应,5|6
371072639915,HFP乳糖酸精华 收缩毛孔去黑头粉刺闭口修护毛孔粗大果酸原液男女,可以跟美白产品一起用吗,使用方法,2
343765532825,兰蔻塑颜面霜 紧致轮廓抗氧焕白 淡化细纹抗老化 滋润保湿不油腻,混干皮可以用吗,适⽤⼈群,1
350418547471,雅诗兰黛面部精华 第七代小棕瓶精华液 修护淡纹 紧致提亮细毛孔,忽然想到以前那个高能小棕瓶没有了,其他,3
357670512922,【99划算节】SK-II神仙水精华液精华水保湿紧致修护抗皱skll sk2,神仙水是直接当爽肤水用还是要先用其他的水再用神仙水,使用方法,2
360956768400,【99现货】修丽可AGE面霜 30%玻色因 淡纹紧致修护抗初老抗糖,这款有硅感吗,使用感受,5
269190448906,【超级品牌日】兰蔻小黑瓶精华液50ml 修护维稳保湿年轻肌底液,适合多少岁用？,适⽤⼈群,1
358936824918,DR.WU达尔肤三修精华液 舒缓泛红修护屏障修红补水淡化痘后红印,对痤疮的小印好使吗 就是淡一点点也行,功效,0
379476520731,大水滴3点祛痘精华 紧急祛痘淡化红印水杨酸点涂精华熬夜油痘肌,粉刺有效果不,功效,0
331363203589,【618抢购】海蓝之谜精华面霜 保湿紧致抗老修护舒缓,21岁用面霜可以吗,适⽤⼈群,1
277466901303,城野医生面霜清爽保湿补水女乳液夏控油收缩毛孔VC焕亮紧致官方,"油皮用了会过,敏闷痘吗？",不良反应,6
302355224635,【店铺直播专享】雅诗兰黛胶原霜淡纹修护抗老紧致智妍面霜乳霜,请问滋润款很厚重吗？,使用感受,5
376175432349,美白祛斑霜淡化色斑去黑色素淡斑祛黄褐斑雀斑补水护肤品面霜正品,真的有用吗?可以提亮肤色，淡化斑点吗?,功效,0
212260707468,【99划算节】雅顿金胶精华油次抛胶囊维稳神经酰胺淡纹紧致约60粒,一次用一粒吗？,使用方法,2
373045804814,至本特安修护肌底液50ml即效舒缓褪红强韧屏障保湿补水面部精华液,爱长痘，推荐这个商品吗？洁面，底液，乳液,适⽤⼈群,1
325963400514,溶斑油淡斑去斑祛斑霜美白淡化色斑神器祛黄褐斑雀斑老年斑女男士,中秋有休假吗,其他,3
370556623300,烟酰胺美白面部精华原液提亮去黄改善暗沉肤色溶淡斑祛痘精华,用了多久有效果呢,功效,0
211353568012,皇后牌片仔癀珍珠膏官方正品女牛油果舒缓滋润乳抗皱补水保湿面霜,是不是正品,其他,3
383444243189,PURID朴理沁柔舒润倍护霜50g 呵护敏弱肌 修护屏障 舒缓保湿 面霜,姐妹们 这个用在底妆前会搓泥嘛？,使用感受,5
334868232364,PURID朴理创研修护焕漾精华液 2号精华3.0 油橄榄 舒缓淡红,可以淡化红痘印吗,功效,0
326401948216,露得清a醇晚霜保湿面霜紧致肌肤抗皱抗老乳液淡化细纹视黄醇精华,23岁可用吗姐妹们,适⽤⼈群,1
370087576130,烟酰胺原液10%美白淡斑次抛精华面部去黄气提亮肤色祛斑淡化色斑,我想用来擦手能美白吗多久见效,功效,0
91857498115,片仔癀牌珍珠臻白亮采精华液美白面部光感精华淡斑补水提亮淡斑,用了会长痘吗？,不良反应,6
95789003362,【现货速运】kiehls科颜氏高保湿面霜 补水保湿干皮滋润修护,大家用这个霜，有没有搓泥现象,使用感受,5
345522615667,【时代少年团推荐】理肤泉k乳祛痘粉刺黑头水杨酸收缩毛孔精华乳,K乳后能叠加美白精华吗？谢谢,使用方法,2
255699383011,HFP寡肽精华3.0 祛痘护肤品去淡化产品祛痘印修护冻干粉原液男女,天天都用一瓶能用多久,属性,4
318891774165,the ordinary100%左旋VC粉末维生素C亮白均匀改善暗沉抗氧淡痘印,这个配合身体乳或是磨砂膏的话是每天用吗,使用方法,2
270538065568,【直播间礼遇】阿玛尼黑钥匙至臻奂颜面霜补水保湿滋润,适合多少岁使用呢,适⽤⼈群,1
348654808622,【99现货】修丽可发光瓶精华 烟酰胺美白淡斑淡化痘印提亮肤色,想用来祛痘印和美白有用吗？,功效,0
90443427834,dm德国Balea芭乐雅玻尿酸高能面部精华液高补水保湿安瓶 4盒套组,亲们～这个坐飞机可以托运不？,其他,3
313415166114,【重磅新品】自然堂小紫瓶精华液第五代 修护抗老超极酵母喜默因,没用过精华液，这个好用吗？皮肤有点油,功效,0
280131413723,Haa传明酸VC精华小奶瓶熊果苷色修护改善暗沉肌底液,塑料瓶还是玻璃瓶的？,包装,8
248280868156,玉泽臻安修护保湿面霜50g 水光霜透明质酸滋润敏感肌适用补水保湿,有激素吗,属性,4
264359960238,dm德国芭乐雅balea玻尿酸原液补水舒缓保湿精华 原液安瓶 6盒,黏不黏?有什么味道?,属性,4
301034699883,仁和匠心正品美白淡斑霜晒雀斑淡化色斑黄褐斑旗舰正品祛斑霜面霜,产后脸上的斑用着怎么样？有没有用过的宝妈,功效/适⽤⼈群,0|1
215452755238,【99划算节】雅顿复合面霜角鲨烷日常滋润保湿护理面霜75ml,有淡斑，美白，效果吗,功效,0
326203512329,修正六胜肽提拉紧致妈妈面霜护肤品抗皱纹保湿官方官网正品旗舰店,不洗脸能用吗,使用方法,2
93021331554,【99划算节】雅顿金胶精华油次抛胶囊维稳神经酰胺修护30/60粒,请问好保存吗？听朋友说很容易霉啊,其他,3
260620921442,【99划算节】SK-II小银瓶护肤品精华液淡斑精华提亮肤色skll sk2,抹在脸上有刺眼的感觉是怎么会事,使用感受,5
378004180594,毕生之研五环air精华2.0舒缓维稳修护油皮敏感肌平衡水油控油保湿,和1.0相比肤感如何呀,使用感受,5
91064097480,皇后牌片仔癀珍珠霜秋冬补水保湿面霜滋润护肤雪花膏女男士擦脸霜,可以祛痘吗这个,功效,0
370221828913,理肤泉三酸精华水杨酸焕痘粉刺淡化痘痕毛孔,这个涂完还涂面霜吗,使用方法,2
314450251283,溶斑油淡斑去斑祛斑霜美白淡化色斑神器祛黄褐斑雀斑老年斑女男士,上班后胖了吗,其他,3
253103739898,【会员盛典】海蓝之谜精华乳霜补水保湿滋润舒缓抗老修护紧致,请问这款乳霜有没有希思黎全能乳液好用 谢谢,竞品对比,7
278641379940,润百颜紧致次抛玻尿酸面部精华液补水保湿二裂酵母软安瓶华熙生物,孕妇能用吗？,适⽤⼈群,1
220784636154,dm德国芭乐雅balea玻尿酸原液补水舒缓保湿精华 原液安瓶 6盒,眼部可以用吗,使用方法,2
297169351458,【超级品牌日】兰蔻极光精华水 混油皮控油平衡水油细腻毛孔精华,可以缩小毛孔吗,功效,0
378670862039,春日来信VC精华液抗氧化提亮肤色原型维C,有没有淡化痘印美白的效果？？,功效,0
345704893600,HFP牛油果修护霜 秋冬高补水保湿滋润清爽不油腻乳液面霜男女,可以祛黑痘吗？,功效,0
238335123821,上水和肌屏障修护肌底液Ectoin维稳换季发红薄皮umoua面部精华液,想问下，这个跟精华应该先抹哪个？,使用方法,2
284966189488,OLAY小白瓶淡斑玉兰油烟酰胺色淡林美白淡痘印补水面部精华液 A,用过的宝贝们有淡斑的效果吗,功效,0
288831580107,丽普司肽敏感肌寡肽冻干粉修护角质层增厚舒缓肌肤红血丝官方正品,亲们，涂完脸上会干涩紧绷吗？,使用感受,5
328258345242,【年度会员日】资生堂光透耀白凝霜美白淡斑透亮匀净舒缓保湿补水,男人可以用吗,适⽤⼈群,1
310895000463,【礼遇倒计时】雅诗兰黛精华水第二代樱花水 补水保湿修护舒缓,你们注意保质期多久了吗？,属性,4
329184501673,薇诺娜舒敏保湿特护霜15g 敏感肌护肤品面霜补水舒缓修护屏障维稳,这可以在用完爽肤水后 当成乳液吗,使用方法,2
91417643572,HFP玻尿酸原液 补水保湿面部精华液修护官方旗舰护肤品男女,刷好评的人好多哦，一样的评价，一样的照片，到底有没有真实感受分享给我呢？,其他,3
97602564862,【时代少年团推荐】理肤泉B5修复霜100ml泛红刺痛干痒印痕敏感肌,你们涂上会有种火辣辣的感觉吗？,使用感受,5
354235097093,珀莱雅源力面霜修护舒缓抗初老补水保湿滋润舒缓修复屏障精华霜,修复效果好吗,功效,0
91627410514,DR.WU达尔肤杏仁酸精华6% 果酸去闭口粉刺控油收毛孔提亮肤色,请问可以滴进乳液里用嘛？没什么痘痘只是养肤,使用方法,2
257910081917,【年度会员日】资生堂美白精华光透耀白焕颜精华液樱花瓶美白,会送双云的周边吗,包装,8
344168463011,【20%壬二酸进阶版】祛痘杜鹃花酸痘肌淡化去痘印红肿痘控油淡印,对痘痘和痘印真的有效果吗 会不会闷闭口,功效/不良反应,0|6
290814745505,【会员盛典】海蓝之谜精华乳霜补水保湿滋润舒缓抗老修护紧致,好用吗油皮怎么样,适⽤⼈群,1
333357066318,【礼遇倒计时】雅诗兰黛精华水第二代樱花水 补水保湿修护舒缓,集美们，油性用着怎么样呀，能缩毛孔不,功效,0
351238125186,美白祛斑霜去斑祛黄褐斑雀斑淡化色斑非专用药神器官方正品护肤男,效果怎么样,功效,0
361018891623,【会员盛典】海蓝之谜精华面霜 补水保湿滋润舒缓抗老修护,我开九手捷达，买这个送老婆可以吗？,其他,3
383591215738,薇诺娜舒敏保湿修护精华液 敏感肌肤护肤品补水舒缓肌肤屏障维稳,这个和特护精华有什么区别啊？,竞品对比,7
373142668440,春日来信三体锁鲜创研维C精华液CEF原型VC御氧焕亮双仓次抛,可以混在身体乳里一起用吗,使用方法,2
360578596575,DR.WU达尔肤杏仁酸精华8%果酸水杨酸祛痘去闭口粉刺黑头控油,对粉刺有效果吗？,功效,0
291057863795,皮宝舒缓修护霜15g补水保湿敏感泛红修护屏障油敏肌,油痘肌肤用起来怎么样亲,适⽤⼈群,1
212781579849,【现货速运】kiehls科颜氏淡斑精华液淡化痘印VC抗氧美白双效,属于肌底液还是精华液,其他,3
374418911103,春日来信三体锁鲜创研维C精华液CEF原型VC御氧焕亮双仓次抛,真的可以白吗？用了多久才有效果,功效,0
356850118851,【会员盛典】海蓝之谜精华面霜 补水保湿滋润舒缓抗老修护,混油皮适合哪一款 姐妹们有好的推荐吗,适⽤⼈群,1
344513218738,HBN视黄醇维A醇晚霜双A醇面霜补水保湿滋润紧致修护肌肤护肤品,过敏肌能不能用？,适⽤⼈群,1
300641093721,薇诺娜清痘修复精华液12g 控油淡化痘印粉刺青春痘闭口学生男女,去痘，消炎的效果好吗,功效,0
208999377835,欧莱雅第三代黑精华紧致抗初老化精华液补水保湿抗皱面部肌底液,这个年龄有限制吗19岁能用吗,适⽤⼈群,1
315985359098,【立即抢购】华熙生物夸迪5D玻尿酸夸迪焕颜次抛精华液30ml正装z,抹脸上会不会很黏的感觉,使用感受,5
335514839582,大水滴3点祛痘精华 紧急祛痘淡化红印水杨酸点涂精华熬夜油痘肌,长了很久的痘痘是不是不能用,功效,0
309932794865,倩碧302镭射瓶淡斑美白精华液 提亮抗氧淡痘印舒缓,你们买到的吸管顶端是绿色的吗？,包装,8
362036561903,理肤泉B5修复面霜补水保湿修护敏感肌积雪草T,家人们618 63.69值吗？,价格,9
95749273665,片仔癀面霜皇后牌珍珠膏提亮美白霜烟酰胺亮白补水保湿淡化暗沉霜,去闭口吗,功效,0
246898523844,【99划算节】雅顿复合面霜角鲨烷日常滋润保湿护理面霜75ml,亲们，这款面霜冬天擦可以吗？能防干裂吗,功效/使用方法,0|2
373649056263,优时颜UNISKIN早C晚A套装黑引力极光瓶精华A醇抗氧,有集美说返黑，意思是说会变黑吗？,不良反应,6
303062197144,仁和匠心正品美白淡斑霜晒雀斑淡化色斑黄褐斑旗舰正品祛斑霜面霜,产品使用的温和吗,使用感受,5
293564509588,去黑头收缩毛孔收敛精华液粗大修复面部精华祛痘收缩水女男士果酸,你好，用了多久可以看到毛孔缩小,功效,0
240889466529,【自播限时秒杀】资生堂第三代红腰子精华修护 补水保湿去闭口,这个上脸油吗,使用感受,5
348336692791,优时颜UNISKIN黑引力精华双A醇紧致抗皱抗衰老面部精华液视黄醇,345值得入手吗,价格,9
352647712495,HBN视黄醇维A醇晚霜双A醇面霜补水保湿滋润紧致修护肌肤护肤品,20多岁能用吗？保湿咋样？油不油,功效/适⽤⼈群,0|1
260734267120,OLAY玉兰油大红瓶面霜油皮清爽胜肽抗皱抗衰老补水保湿夏季官方,这个可以跟SK神仙水搭配使用吗？,使用方法,2
303674684523,【老爸抽检】百雀羚帧颜霜视黄醇淡纹修护抗皱保湿紧致精华霜面霜,这个适合30多岁男士用吗？,适⽤⼈群,1
378100107817,【立即抢购】欧莱雅夜精华A醇精华面部护肤品精华液抗皱提拉紧致,亲们，有擦完脸发热的吗,使用感受,5
213395231666,OLAY玉兰油多效修护霜烟酰胺补水保湿淡纹面霜乳液官方,有变白吗,功效,0
340423307837,【大牌日现货礼遇】娇兰帝皇蜂姿修护复原蜜精华液60ml/50ml/30ml,22岁用会不会太早,适⽤⼈群,1
371491352375,【新品上市】珀莱雅双白瓶精华液美白淡斑淡化痘印提亮烟酰胺精华,好用吗 这个 还是欧莱雅注白瓶好用？,竞品对比,7
267560115104,【套组】the ordinary烟酰胺熊果苷原液精华补水控油收缩毛孔痘印,请问大家，这两款商品是如何使用的？,使用方法,2
306550507309,【99现货】修丽可色修精华  杜克植萃舒缓修护保湿补水修红提亮,和专柜的一样吗,竞品对比,7
279823937613,【时代少年团推荐】理肤泉duo乳精华祛痘祛黑头粉刺水杨酸焕肤,这个水之后用吗,使用方法,2
314050142398,科颜氏维生素c紧肤精华乳抗初老淡化细纹紧致提亮,请问用了有改善什么肤质问题吗,功效,0
352429804751,PURID朴理创研修护臻采精华液30ml 3号精华 视黄醇 淡化皱纹 细致,好用吗？,功效,0
314014193179,毕生之研水杨酸祛痘凝胶涂抹式痘痘贴去闭口皮傲宁,长白头跟粉刺能用吗？,功效,0
239670819101,百雀羚肌初赋活精华液紧致淡纹抗皱小绿瓶精华液官网旗舰店正品,22岁适用吗？,适⽤⼈群,1
322025048533,the ordinary30%果酸面膜水杨酸精华控油淡痘印去闭口粉刺黑头,去眼下毛周角化效果好么,功效,0
339311200020,【全新升级】LAN兰琉璃修护精华油滋润维稳面部护肤美容油,有妹子用这个过敏吗，用两次都过敏了，吃好几天药，无语这不是舒缓修护的吗……,不良反应,6
225438162135,片仔癀牌仙泉凝水保湿精华液 补水保湿润泽锁水 细滑肌肤澎湃水润,"请问会不会,黏？",使用感受,5
382904502283,欧莱雅光子瓶美白精华面部淡斑精华液护肤补水保湿烟酰胺提亮377,哺乳期可以用吗？,适⽤⼈群,1
339360641570,JohnJeff10%左旋VC精华液维c去黄提亮肤色淡化痘印预防光损抗氧化,有用了变白的吗,功效,0
327604877355,【买30ml享105ml】优色林镁光弹精华光感净透淡斑焕亮补水30ml,能改善红血丝吗,功效,0
277706302782,【20点开抢】科颜氏金盏花精华爆水霜补水保湿滋润面霜修护,请问大家是早上用还是晚上用啊？,使用方法,2
224266393435,欧莱雅第三代黑精华紧致抗初老化精华液补水保湿抗皱面部肌底液,请问这款肌底液赠送的黑精华是同款的精华吗，等于买五十毫升送五十毫升？？,属性,4
90296493635,自然堂亮透水光素颜霜懒人霜面霜日霜自然美颜肤色提亮保湿烟酰胺,白色好还是粉色的,属性,4
319467835979,the ordinary100%左旋VC粉末维生素C亮白均匀改善暗沉抗氧淡痘印,想问一下大家，涂了有发痒吗？,不良反应,6
281843061720,丽普司肽冻干精华液活性肽水杨酸粉刺闭口收缩毛孔面部官方正品,效果怎么样？敏感油痘肌可以用吗？,功效/适⽤⼈群,0|1
380648572788,丽普司肽神经酰胺修护霜 修护角质层增厚面霜补水保湿滋润男女士,可以修复屏障吗？,功效,0
206695291576,欧莱雅清润保湿精华绿果冻面霜补水保湿面部精华提亮睡眠面膜,小仙女们，敏感肌能用吗？含酒精吗？,属性/适⽤⼈群,4|1
312966618387,【20点开抢】科颜氏淡斑精华液淡化痘印VC维C抗氧美白双效提亮,学生党混油皮第一次用精华，请问这个合适吗,适⽤⼈群,1
320235831078,【99限时礼】娇韵诗光芒小瓷瓶美白淡斑面部精华液改善暗沉提亮,能淡化痘印嘛,功效,0
381345942565,兰蔻塑颜面霜 紧致轮廓抗氧焕白 淡化细纹抗老化 滋润保湿不油腻,还是觉得老款用着使用感好，新款使用后有紧致感么各位美眉，盼回复谢谢,竞品对比,7
327548148147,【店铺直播专享】雅诗兰黛胶原霜淡纹修护抗老紧致智妍面霜乳霜,亲们有没有怀孕用这款的？,适⽤⼈群,1
242737107909,OLAY玉兰油抗糖小白瓶烟酰胺美白提亮补水保湿面部精华液 A,必须晚上使用吗,使用方法,2
342072104977,薇诺娜柔润保湿霜面霜补水滋润男女舒缓修护敏感肌护肤品全身可用,有人还想要这款面霜吗，本人油皮😖没看清，只用了一次，保证是在这买的原装,其他,3
365159883363,【99现货】修丽可色修精华  杜克植萃舒缓修护保湿补水修红提亮,用了这个产品能不能用美容灯照脸,使用方法,2
368516127613,珀莱雅双抗精华2.0抗初老抗氧化抗糖虾青素提亮肤色补水保湿减黄,话说正装挤出来是透明无色的是不是没用对,属性,4
98019915474,HomeFacialPro虾青素精华原液 抗初老面部精华液男女,这是什么味道啊？？,属性,4
223536269141,薇诺娜舒敏保湿修红霜舒缓改善泛红修护角质层敏感肌面霜乳液补水,真的可以修红吗,功效,0
370122443245,烟酰胺素颜霜懒人霜裸妆脸部隔离遮瑕合一身体美白女官网正品,黑黄皮，但又没有那么黑，光涂这个不上妆喷点定妆水自然吗？,功效,0
214034827633,【99限时礼】娇韵诗青春赋活焕采精华水少女水抗初老平水油粉水,有没有人用过一段时间脸上长小红点,不良反应,6
99604323908,麦吉丽贵妇膏美颜膏素颜霜遮毛孔保湿修护滋润面霜官方正品,用防晒再用它还是？,使用方法,2
371353969311,烟酰胺面部美白补水精华提亮去黄改善暗沉肤色溶淡斑祛痘印精华液,真的有效果吗？大概多久才能有效果,功效,0
97846018175,欧莱雅玻尿酸七天安瓶原液精华液补水保湿面部精华女正品,这个安瓶可以一年365天每天都用吗（像日霜一样）,使用方法,2
325269465101,【99划算节】SK-II神仙水精华液精华水保湿紧致修护抗皱skll sk2,套盒产品贴着非单卖品了吗,包装,8
262035191613,【99划算节】兰蔻塑颜面霜50ml 提拉紧致淡化细纹亮白面霜 正品,有玻色因成分吗,属性,4
351955594780,【99划算节】兰蔻极光淡斑精华 亮白淡化色斑 焕亮肌肤精华乳,能淡痘印吗？集美们,功效,0
259074709329,【99限时礼】娇韵诗沁润奇肌保湿面霜不死鸟密集补水 持久保湿,请问这个好用还是资生堂的好用？,竞品对比,7
381128834204,【99限时礼】娇韵诗光芒小瓷瓶美白淡斑面部精华液改善暗沉提亮,只用牛奶水和小瓷瓶，会搓泥吗？亲,使用感受,5
349781453775,OLAY小白瓶淡斑玉兰油烟酰胺色淡林美白淡痘印补水面部精华液 A,对 红黑痘印有效吗,功效,0
372666874440,【99划算节】SK-II小灯泡美白精华护肤品精华液淡斑提亮skll sk2,这个好还是雅思兰黛美白的那款好用,竞品对比,7
244032222140,OLAY玉兰油抗糖小白瓶烟酰胺美白提亮补水保湿面部精华液 A,请问是早晚使用的吗,使用方法,2
277890828723,自然堂滋养抗皱紧致弹嫩早安霜肌肤护肤保湿嫩植物强修护滋润正品,请问这款霜是玻璃瓶装吗？,包装,8
266171021383,【99划算节】雅顿橘灿精华2.0艾地苯VC抗氧焕亮肤色30/50ml,只适合白天用吗？混油皮，t区黄，,适⽤⼈群,1
92954477332,【99划算节】雅顿金胶精华油次抛胶囊维稳神经酰胺修护30/60粒,适合混油皮吗,适⽤⼈群,1
327177306826,【99限时礼】娇韵诗黄金双萃精华50ml抗皱紧致淡纹维稳修护,孕妇可以用么,适⽤⼈群,1
332380491699,修正烟酰胺原液熊果苷面部玻尿酸精华液旗舰店官方正品送美白面膜,能涂脖子吗,使用方法,2
372164633217,毕生之研五环Pro精华维稳退红敏感肌修护屏障油橄榄精华油敏肌,可以预防长痘，去红痘印吗，效果怎么样,功效,0
358584006250,妮维雅630淡斑焕白精华液淡化痘印淡斑提亮补水保湿VC精华30ml*2,有淡斑抗衰老作用吗,功效,0
285460434398,OLAY小白瓶淡斑玉兰油烟酰胺色淡林美白淡痘印补水面部精华液 A,淡化痘印效果怎么样 值得购买吗 敏感肌也能用吗,功效/适⽤⼈群,0|1
330998258634,城野医生轻酸瓶果酸精华杏仁酸祛痘祛闭口角质黑头温和收缩毛孔女,靓女靓仔们，用后会爆痘吗,不良反应,6
323526244551,HBN麦角硫因面部精华熊果苷烟酰胺补水保湿改善暗沉发光精华液,会长汗毛吗,不良反应,6
355551668336,99提前购卡姿兰机智素颜霜身体素颜霜懒人霜裸妆脸部隔离保湿男女,这个防晒吗,功效,0
277992412772,HFP乳糖酸精华 收缩毛孔去黑头粉刺闭口修护毛孔粗大果酸原液男女,这个闻起来是不是怪怪的,属性,4
345147513340,TOPIX Replenix绿茶多酚CF咖啡因抗氧化舒缓修护保湿精华液30ml,大油田第二天早起油吗,功效,0
289660057917,修正祛斑霜官网正品面膜美白面霜旗舰店去斑老年斑淡化色斑黄褐斑,请问有效果吗？有没有副作用，谢谢姐们,功效/不良反应,0|6
311306447321,【99现货】修丽可242面霜 神经酰胺皮脂膜修护肌肤屏障保湿补水,可以加厚角质吗？,功效,0
315884961233,3瓶 仁和药业烟酰胺原液淡化痘印痘痘精华液补水官方正品旗舰店,使用这个原液，痘痘真的能减少吗,功效,0
303800962752,OLAY玉兰油抗糖小白瓶烟酰胺美白提亮补水保湿面部精华液 A,这个提亮肤色不？,功效,0
303301641454,HBN麦角硫因面部精华熊果苷烟酰胺补水保湿改善暗沉发光精华液,这款可以用来消红色痘印吗,功效,0
380276659458,丝塔芙大白罐550g 润肤面霜保湿滋润身体乳,成年人能用吗,适⽤⼈群,1
263505117036,【立即抢购】华熙生物夸迪5D玻尿酸清润次抛补水保湿精华液正品,这个要怎么保存，需要冷藏吗,其他,3
344752579886,修正六胜肽抗皱面霜女提拉紧致补水保湿衰老官方旗舰店正品官网抗,真的能抗皱吗？,功效,0
328444750337,curel珂润面霜40g敏感肌滋润保湿补水神经酰胺护理官方旗舰店正品,亲，适合泛红爆痘的用吗，油腻吗,使用感受,5
318764989079,优斐斯亮妍修护精华液烟酰胺控油淡化痘印补水保湿 效期到23年8月,正品吗，跟医院一样,其他,3
96876738607,【99划算节】雅顿金胶精华油次抛胶囊维稳神经酰胺修护30/60粒,请问大家用了以后需要洗么？感觉好油啊,使用感受,5
92326832133,片仔癀面霜皇后牌珍珠膏提亮美白霜烟酰胺亮白补水保湿淡化暗沉霜,可以当晚霜用吗,使用方法,2
290642151888,【全新升级】珀莱雅红宝石面霜2.0六胜肽深层补水保湿紧致抗初老,清爽版的保湿力度怎么样,功效,0
228716480027,雅诗兰黛红石榴面霜/晚霜50ml 抗氧化提亮肤色高光高保湿补水滋润,水凝霜和面霜区别大吗,竞品对比,7
255325022506,科颜氏水润保湿精华乳精华 保湿改善暗沉补水,网上的价格和专柜卖的价格一样吗？,渠道,10
269463398119,【重磅新品】自然堂小紫瓶精华液第五代 修护抗老超极酵母喜默因,好用吗？不好用。,功效,0
332851603715,JohnJeff10%左旋VC精华液维c去黄提亮肤色淡化痘印预防光损抗氧化,10%浓度的vc好一些还是15%浓度的vc好,属性,4
209252270948,OLAY玉兰油小红瓶精华液胜肽烟酰胺提拉紧致淡化细纹补水,能用多久,属性,4
381962476864,【重磅新品】自然堂小紫瓶精华液第五代 修护抗老超极酵母喜默因,有没有油敏肌肤的姐妹，会不会过敏啊姐妹们,适⽤⼈群,1
334558456768,OLAY玉兰油大红瓶面霜油皮清爽胜肽抗皱抗衰老补水保湿夏季官方,油皮用起来怎样？,适⽤⼈群,1
245526866423,上水和肌屏障修护肌底液Ectoin维稳换季发红薄皮umoua面部精华液,用完可以用A醇吗？,使用方法,2
277938575654,【99划算节】SK-II大红瓶面霜乳液抗皱紧致保湿护肤品skll sk2,混油敏感肌能用吗？,适⽤⼈群,1
237213432679,【20点开抢】科颜氏金盏花精华爆水霜补水保湿滋润面霜修护,多少毫升,属性,4
348110127163,雅诗兰黛精华 溶纹小针管面部精华液保湿修护抗皱淡纹烟酰胺 正品,真的能去细纹吗，谢谢,功效,0
242546562122,寻荟记芦荟胶正品祛痘痘印膏补水保湿面霜女士男士专用官方旗舰店,能修复疤痕吗,功效,0
272590334102,OLAY玉兰油大红瓶面霜油皮清爽胜肽抗皱抗衰老补水保湿夏季官方 A,请问大家，空气霜夏天白天可以用吗？还有冬天还可以用空气霜吗？谢谢啦！,使用方法,2
299771172799,OLAY玉兰油多效修护霜烟酰胺补水保湿淡纹面霜乳液官方,好用吗？搓泥吗,使用感受/功效,5|0
370083203043,珀莱雅红宝石精华2.0抗皱抗衰老提拉紧致A醇视黄醇精华液淡化细纹,有哪个姐妹用A醇精华后还用含有A醇的面霜吗？比如露得清家的那个A醇面霜？,使用方法,2
96120395927,【立即抢购】羽西人参霜玻色因紫金面霜日霜玻色因抗皱紧致,这是女土用的吗？有男士用的吗？,适⽤⼈群,1
